,t,ax,ay,az,gx,gy,gz
1362,3.2378320693969727,447,772,16579,12,13,-8
1363,3.2402045726776123,447,772,16579,12,13,-8
1364,3.2425780296325684,447,772,16579,12,13,-8
1365,3.24495005607605,449,757,16606,12,15,-10
1366,3.2473225593566895,449,757,16606,12,15,-10
1367,3.249695062637329,449,757,16606,12,15,-10
1368,3.252068042755127,435,754,16637,12,19,-10
1369,3.254441261291504,435,754,16637,12,19,-10
1370,3.2568130493164062,435,754,16637,12,21,-11
1371,3.259192943572998,431,766,16643,12,21,-11
1372,3.261565923690796,431,766,16643,12,21,-11
1373,3.263939142227173,431,766,16643,12,25,-11
1374,3.266313314437866,424,765,16646,12,25,-11
1375,3.2686848640441895,424,765,16646,12,25,-11
1376,3.271063804626465,424,765,16646,11,27,-11
1377,3.2734365463256836,405,752,16644,11,27,-11
1378,3.275808811187744,405,752,16644,11,27,-11
1379,3.2781829833984375,405,752,16644,11,29,-12
1380,3.280555486679077,393,745,16624,11,29,-12
1381,3.282925844192505,393,745,16624,11,29,-12
1382,3.2852916717529297,393,745,16624,10,32,-11
1383,3.2876639366149902,366,735,16605,10,32,-11
1384,3.2900376319885254,366,735,16605,10,32,-11
1385,3.2924106121063232,366,735,16605,9,33,-12
1386,3.2947840690612793,349,738,16595,9,33,-12
1387,3.297157049179077,349,738,16595,9,33,-12
1388,3.299530506134033,349,738,16595,9,33,-11
1389,3.301903009414673,331,734,16593,9,33,-11
1390,3.3042757511138916,331,734,16593,9,33,-11
1391,3.3066489696502686,313,731,16603,9,31,-11
1392,3.309021472930908,313,731,16603,9,31,-11
1393,3.3113937377929688,313,731,16603,9,31,-11
1394,3.3137664794921875,309,730,16622,10,28,-12
1395,3.316149950027466,309,730,16622,10,28,-12
1396,3.31852388381958,309,730,16622,10,28,-12
1397,3.3208956718444824,321,734,16632,11,24,-11
1398,3.3232665061950684,321,734,16632,11,24,-11
1399,3.325632095336914,321,734,16632,11,24,-11
1400,3.3280389308929443,327,738,16617,12,19,-11
1401,3.330421209335327,327,738,16617,12,19,-11
1402,3.332794666290283,327,738,16617,12,19,-11
1403,3.335167646408081,321,743,16606,13,16,-11
1404,3.3375396728515625,321,743,16606,13,16,-11
1405,3.339914321899414,321,743,16606,13,16,-11
1406,3.3422889709472656,329,751,16598,14,13,-11
1407,3.344661235809326,329,751,16598,14,13,-11
1408,3.347034215927124,329,751,16598,14,13,-11
1409,3.3494067192077637,330,757,16590,13,10,-11
1410,3.3517799377441406,330,757,16590,13,10,-11
1411,3.354153871536255,330,757,16590,13,10,-11
1412,3.3565268516540527,314,760,16567,11,8,-10
1413,3.3589069843292236,314,760,16567,11,8,-10
1414,3.3612799644470215,314,760,16567,11,8,-10
1415,3.3636534214019775,314,771,16543,10,6,-9
1416,3.3660264015197754,314,771,16543,10,6,-9
1417,3.3683993816375732,314,771,16543,11,4,-7
1418,3.37077260017395,311,778,16526,11,4,-7
1419,3.3731448650360107,311,778,16526,11,4,-7
1420,3.375518321990967,311,778,16526,10,3,-6
1421,3.3778908252716064,320,768,16536,10,3,-6
1422,3.3802640438079834,320,768,16536,10,3,-6
1423,3.382636547088623,320,768,16536,11,3,-5
1424,3.385009527206421,317,756,16569,11,3,-5
1425,3.387382984161377,317,756,16569,11,3,-5
1426,3.3897554874420166,317,756,16569,12,3,-6
1427,3.3921353816986084,332,754,16601,12,3,-6
1428,3.3945095539093018,332,754,16601,12,3,-6
1429,3.396881341934204,332,754,16601,14,1,-8
1430,3.399254083633423,340,740,16638,14,1,-8
1431,3.4016263484954834,340,740,16638,14,1,-8
1432,3.4040005207061768,340,740,16638,15,1,-9
1433,3.406374931335449,346,724,16642,15,1,-9
1434,3.4087464809417725,346,724,16642,15,1,-9
1435,3.4111194610595703,346,724,16642,16,1,-10
1436,3.413492441177368,357,734,16628,16,1,-10
1437,3.415865421295166,357,734,16628,16,1,-10
1438,3.418239116668701,390,747,16619,15,3,-11
1439,3.420612096786499,390,747,16619,15,3,-11
1440,3.422985553741455,390,747,16619,15,3,-11
1441,3.425358533859253,424,762,16580,14,8,-11
1442,3.4277312755584717,424,762,16580,14,8,-11
1443,3.430105209350586,424,762,16580,14,8,-11
1444,3.4324779510498047,438,790,16543,10,14,-11
1445,3.4348506927490234,438,790,16543,10,14,-11
1446,3.437222957611084,438,790,16543,10,14,-11
1447,3.439596652984619,448,782,16514,3,20,-11
1448,3.441970109939575,448,782,16514,3,20,-11
1449,3.444343328475952,448,782,16514,3,20,-11
1450,3.446716547012329,429,777,16538,-2,28,-11
1451,3.449089288711548,429,777,16538,-2,28,-11
1452,3.4514689445495605,429,777,16538,-2,28,-11
1453,3.4538419246673584,421,786,16559,-7,33,-11
1454,3.4562156200408936,421,786,16559,-7,33,-11
1455,3.4585964679718018,421,786,16559,-7,33,-11
1456,3.46097469329834,426,801,16571,-11,37,-11
1457,3.4633471965789795,426,801,16571,-11,37,-11
1458,3.4657204151153564,426,801,16571,-11,37,-11
1459,3.46809458732605,428,770,16574,-15,41,-10
1460,3.470468044281006,428,770,16574,-15,41,-10
1461,3.4728400707244873,428,770,16574,-15,41,-10
1462,3.4752161502838135,419,738,16587,-15,42,-10
1463,3.4775891304016113,419,738,16587,-15,42,-10
1464,3.479962110519409,419,738,16587,-13,45,-9
1465,3.4823358058929443,433,765,16563,-13,45,-9
1466,3.484708309173584,433,765,16563,-13,45,-9
1467,3.48708176612854,433,765,16563,-17,53,-8
1468,3.489454746246338,452,800,16558,-17,53,-8
1469,3.4918277263641357,452,800,16558,-17,53,-8
1470,3.494202136993408,452,800,16558,-24,62,-7
1471,3.496575117111206,465,792,16561,-24,62,-7
1472,3.498948097229004,465,792,16561,-24,62,-7
1473,3.501333475112915,465,792,16561,-30,66,-7
1474,3.5037081241607666,482,774,16597,-30,66,-7
1475,3.5060815811157227,482,774,16597,-30,66,-7
1476,3.50846791267395,482,774,16597,-37,71,-5
1477,3.5108416080474854,494,770,16596,-37,71,-5
1478,3.5132150650024414,494,770,16596,-37,71,-5
1479,3.5155880451202393,494,770,16596,-42,80,-3
1480,3.517960786819458,496,764,16618,-42,80,-3
1481,3.520334243774414,496,764,16618,-42,80,-3
1482,3.522707939147949,496,764,16618,-45,91,-4
1483,3.525080442428589,495,752,16637,-45,91,-4
1484,3.5274534225463867,495,752,16637,-45,91,-4
1485,3.529827117919922,485,719,16664,-43,101,-3
1486,3.532200336456299,485,719,16664,-43,101,-3
1487,3.534573793411255,485,719,16664,-43,101,-3
1488,3.5369465351104736,480,694,16679,-39,110,-4
1489,3.5393197536468506,480,694,16679,-39,110,-4
1490,3.5416924953460693,480,694,16679,-39,110,-4
1491,3.544065475463867,473,681,16674,-35,115,-5
1492,3.5464391708374023,473,681,16674,-35,115,-5
1493,3.548811197280884,473,681,16674,-35,115,-5
1494,3.55118465423584,472,717,16653,-35,121,-7
1495,3.5535573959350586,472,717,16653,-35,121,-7
1496,3.5559303760528564,472,717,16653,-35,121,-7
1497,3.5583183765411377,469,760,16634,-37,126,-8
1498,3.5606908798217773,469,760,16634,-37,126,-8
1499,3.563063859939575,469,760,16634,-37,126,-8
1500,3.565437078475952,465,780,16620,-45,134,-8
1501,3.567809820175171,465,780,16620,-45,134,-8
1502,3.570183038711548,465,780,16620,-45,134,-8
1503,3.5725550651550293,460,771,16596,-52,139,-7
1504,3.5749287605285645,460,771,16596,-52,139,-7
1505,3.577301502227783,460,771,16596,-52,139,-7
1506,3.57967472076416,450,763,16567,-57,148,-7
