5.514461,6.287108,172.220766,-160.000000,61.000000,16660.000000,3.000000,3.000000,0.000000
9.326100,10.392824,166.041812,-132.000000,39.000000,16714.000000,8.000000,3.000000,-1.000000
11.720471,12.814741,160.895765,-131.000000,65.000000,16693.000000,0.000000,3.000000,0.000000
13.034130,14.152537,156.361865,-150.000000,74.000000,16696.000000,1.000000,1.000000,1.000000
13.553669,14.770502,152.221504,-136.000000,67.000000,16674.000000,0.000000,0.000000,1.000000
13.516077,14.882833,148.352283,-103.000000,38.000000,16699.000000,10.000000,-12.000000,1.000000
13.158990,14.798731,144.752372,-150.000000,84.000000,16657.000000,10.000000,2.000000,1.000000
12.534069,14.523570,141.320570,-164.000000,66.000000,16663.000000,-3.000000,-10.000000,0.000000
11.777865,14.152542,138.037117,-147.000000,55.000000,16677.000000,2.000000,0.000000,-2.000000
10.958218,13.710408,134.888670,-126.000000,87.000000,16639.000000,-10.000000,7.000000,-1.000000
4.313247,12.735418,129.171530,453.000000,-3361.000000,16395.000000,-1954.000000,-67.000000,-1703.000000
1.000129,12.374743,124.389946,-406.000000,-5070.000000,15926.000000,168.000000,-109.000000,-71.000000
-1.667646,11.588438,120.158987,-47.000000,-4585.000000,16051.000000,97.000000,12.000000,-50.000000
-4.183299,10.628884,116.491089,-47.000000,-4531.000000,16098.000000,-85.000000,-12.000000,-11.000000
-6.244292,9.622234,113.226716,-15.000000,-4730.000000,16036.000000,72.000000,-4.000000,12.000000
-8.172456,8.592923,110.311297,7.000000,-4714.000000,16038.000000,-62.000000,-7.000000,-35.000000
-9.751520,7.596385,107.826736,21.000000,-4877.000000,15976.000000,43.000000,1.000000,3.000000
-10.975231,6.609376,105.672359,56.000000,-4738.000000,16036.000000,29.000000,-1.000000,-18.000000
-11.954770,5.740533,103.830189,47.000000,-4685.000000,16056.000000,21.000000,15.000000,-14.000000
-12.847801,4.900132,102.301289,87.000000,-4763.000000,16036.000000,-1.000000,0.000000,-4.000000
-13.449902,4.192089,100.995658,54.000000,-4644.000000,16081.000000,21.000000,6.000000,-9.000000
-13.967954,3.508627,99.971109,69.000000,-4663.000000,16015.000000,22.000000,-9.000000,11.000000
-14.436970,2.888464,99.086061,122.000000,-4719.000000,16056.000000,10.000000,1.000000,-2.000000
-14.837159,2.365536,98.323294,131.000000,-4826.000000,15999.000000,54.000000,5.000000,1.000000
-15.327334,1.903915,97.692467,146.000000,-4851.000000,15972.000000,-46.000000,2.000000,2.000000
-15.570511,1.524775,97.157593,134.000000,-4822.000000,15988.000000,38.000000,3.000000,0.000000
-15.781636,1.194403,96.763718,131.000000,-4815.000000,16001.000000,22.000000,1.000000,1.000000
-16.021163,0.920651,96.370454,147.000000,-4847.000000,15985.000000,-10.000000,1.000000,-1.000000
-16.102194,0.684235,96.010289,160.000000,-4764.000000,16027.000000,18.000000,4.000000,-11.000000
-16.177963,0.507738,95.754877,116.000000,-4711.000000,16044.000000,-17.000000,-1.000000,-1.000000
-16.255298,0.344108,95.533608,131.000000,-4776.000000,16013.000000,8.000000,4.000000,-18.000000
-16.333860,0.204762,95.349188,149.000000,-4785.000000,15994.000000,3.000000,1.000000,3.000000
-16.431596,0.087874,95.218163,136.000000,-4794.000000,15991.000000,-16.000000,-2.000000,2.000000
-16.449782,-0.002943,95.065826,144.000000,-4789.000000,15993.000000,21.000000,2.000000,-3.000000
-16.553526,-0.089902,94.965187,143.000000,-4871.000000,15976.000000,3.000000,-2.000000,-2.000000
-16.538057,-0.157530,94.931268,137.000000,-4710.000000,16045.000000,-19.000000,-12.000000,31.000000
-16.579506,-0.227425,94.930819,152.000000,-4759.000000,16059.000000,-33.000000,-4.000000,19.000000
-16.633540,-0.268442,94.836546,142.000000,-4883.000000,15949.000000,28.000000,7.000000,-20.000000
-16.712045,-0.304905,94.769011,142.000000,-4797.000000,16008.000000,-47.000000,1.000000,-7.000000
-16.769543,-0.336030,94.675547,138.000000,-4904.000000,15945.000000,17.000000,7.000000,-33.000000
-16.794193,-0.385992,94.659944,174.000000,-4886.000000,15970.000000,19.000000,3.000000,-1.000000
