,t,ax,ay,az,gx,gy,gz
0,0.0024123191833496094,-637,1537,16538,-5,58,278
1,0.00479578971862793,-637,1537,16538,-5,58,278
2,0.007175445556640625,-637,1537,16538,-5,49,234
3,0.009554624557495117,-630,1952,16530,-5,49,234
4,0.011933326721191406,-630,1952,16530,-5,49,234
5,0.014312028884887695,-630,1952,16530,-5,53,251
6,0.01669001579284668,-584,1581,16477,-5,53,251
7,0.019068479537963867,-584,1581,16477,-5,53,251
8,0.02144646644592285,-584,1581,16477,-10,43,182
9,0.023825407028198242,-743,1468,16630,-10,43,182
10,0.026204586029052734,-743,1468,16630,-10,43,182
11,0.028582096099853516,-743,1468,16630,-7,24,119
12,0.030959129333496094,-756,1543,16577,-7,24,119
13,0.03333640098571777,-756,1543,16577,-7,24,119
14,0.03571462631225586,-756,1543,16577,-8,11,71
15,0.03809309005737305,-702,1573,16440,-8,11,71
16,0.04047036170959473,-702,1573,16440,-8,11,71
17,0.04284858703613281,-702,1573,16440,-11,3,35
18,0.045226335525512695,-684,1593,16431,-11,3,35
19,0.04760551452636719,-684,1593,16431,-11,3,35
20,0.04998469352722168,-684,1593,16431,-17,-2,9
21,0.052362680435180664,-662,1611,16460,-17,-2,9
22,0.05474066734313965,-662,1611,16460,-17,-2,9
23,0.05711793899536133,-627,1600,16455,-25,-3,-10
24,0.059496402740478516,-627,1600,16455,-25,-3,-10
25,0.061875104904174805,-627,1600,16455,-25,-3,-10
26,0.06425309181213379,-586,1552,16433,-28,-3,-21
27,0.06663179397583008,-586,1552,16433,-28,-3,-21
28,0.06901001930236816,-586,1552,16433,-28,-3,-21
29,0.07138800621032715,-490,1548,16413,-32,-5,-24
30,0.07376575469970703,-490,1548,16413,-32,-5,-24
31,0.07614350318908691,-490,1548,16413,-32,-5,-24
32,0.0785224437713623,-421,1534,16457,-35,-7,-31
33,0.0809013843536377,-421,1534,16457,-35,-7,-31
34,0.08327960968017578,-421,1534,16457,-35,-7,-31
35,0.08565688133239746,-384,1511,16515,-33,-11,-36
36,0.08803439140319824,-384,1511,16515,-33,-11,-36
37,0.09041285514831543,-384,1511,16515,-33,-11,-36
38,0.09279060363769531,-356,1492,16546,-28,-16,-39
39,0.0951693058013916,-356,1492,16546,-28,-16,-39
40,0.09754729270935059,-356,1492,16546,-28,-16,-39
41,0.09992814064025879,-368,1468,16577,-18,-29,-40
42,0.10230660438537598,-368,1468,16577,-18,-29,-40
43,0.10468363761901855,-368,1468,16577,-9,-40,-41
44,0.10706186294555664,-367,1480,16580,-9,-40,-41
45,0.10943937301635742,-367,1480,16580,-9,-40,-41
46,0.1118173599243164,-367,1480,16580,-2,-49,-42
47,0.1141963005065918,-397,1494,16646,-2,-49,-42
48,0.11657381057739258,-397,1494,16646,-2,-49,-42
49,0.11895155906677246,-397,1494,16646,5,-57,-51
50,0.12132906913757324,-427,1451,16637,5,-57,-51
51,0.12370681762695312,-427,1451,16637,5,-57,-51
52,0.1260850429534912,-427,1451,16637,9,-60,-67
53,0.1284630298614502,-475,1618,16648,9,-60,-67
54,0.13084053993225098,-475,1618,16648,9,-60,-67
55,0.13321805000305176,-475,1618,16648,10,-54,-64
56,0.13559579849243164,-508,1665,16611,10,-54,-64
57,0.13797378540039062,-508,1665,16611,10,-54,-64
58,0.14034509658813477,-508,1665,16611,5,-43,-61
59,0.14272332191467285,-540,1693,16593,5,-43,-61
60,0.14510273933410645,-540,1693,16593,5,-43,-61
61,0.14748072624206543,-540,1693,16593,2,-33,-58
62,0.14985918998718262,-563,1713,16548,2,-33,-58
63,0.1522378921508789,-563,1713,16548,2,-33,-58
64,0.1546156406402588,-563,1713,16548,-3,-25,-53
65,0.15699458122253418,-555,1730,16534,-3,-25,-53
66,0.15937232971191406,-555,1730,16534,-3,-25,-53
67,0.16175055503845215,-542,1724,16540,-8,-19,-48
68,0.16412901878356934,-542,1724,16540,-8,-19,-48
69,0.16650748252868652,-542,1724,16540,-8,-19,-48
70,0.16888689994812012,-483,1695,16550,-8,-16,-41
71,0.17126226425170898,-483,1695,16550,-8,-16,-41
72,0.17363309860229492,-483,1695,16550,-8,-16,-41
73,0.1760387420654297,-438,1672,16546,-8,-14,-33
74,0.17841768264770508,-438,1672,16546,-8,-14,-33
75,0.18079495429992676,-438,1672,16546,-8,-14,-33
76,0.18317174911499023,-402,1628,16582,-5,-14,-22
77,0.18555140495300293,-402,1628,16582,-5,-14,-22
78,0.18792963027954102,-402,1628,16582,-5,-14,-22
