-5.648497,-6.922447,176.349586,158.000000,-120.000000,16582.000000,1.000000,-2.000000,0.000000
-9.425666,-10.553099,173.999399,157.000000,-149.000000,16653.000000,1.000000,0.000000,0.000000
-11.746304,-12.226943,172.211062,158.000000,-131.000000,16641.000000,2.000000,-1.000000,1.000000
-13.147386,-13.016135,170.610703,179.000000,-132.000000,16658.000000,-1.000000,2.000000,0.000000
-13.953589,-13.302273,169.089126,155.000000,-148.000000,16635.000000,0.000000,0.000000,1.000000
-14.282764,-13.244268,167.656672,152.000000,-142.000000,16652.000000,0.000000,0.000000,1.000000
-14.440360,-13.138399,166.160242,149.000000,-121.000000,16659.000000,0.000000,-1.000000,1.000000
-14.410717,-12.984541,164.680764,166.000000,-119.000000,16668.000000,-1.000000,-1.000000,-1.000000
-11.058015,-20.396303,163.675627,-280.000000,376.000000,22142.000000,851.000000,-2562.000000,-234.000000
-7.565232,-46.527591,161.959777,13558.000000,1792.000000,6597.000000,1317.000000,-5324.000000,1067.000000
-11.408769,-63.626988,163.065241,16192.000000,301.000000,-175.000000,-287.000000,113.000000,446.000000
-21.033875,-72.784748,170.284870,16500.000000,-343.000000,1552.000000,-489.000000,-147.000000,126.000000
-34.108626,-75.960954,-177.893508,15947.000000,-986.000000,2198.000000,39.000000,346.000000,413.000000
-50.417138,-78.827317,-162.920297,16378.000000,-1397.000000,534.000000,-235.000000,-180.000000,-83.000000
-62.174643,-79.926122,-151.705444,16318.000000,-1388.000000,415.000000,107.000000,58.000000,-19.000000
-71.704654,-80.449240,-142.835889,16406.000000,-1463.000000,462.000000,-62.000000,0.000000,-12.000000
-77.068798,-80.657554,-137.828123,16413.000000,-1464.000000,617.000000,71.000000,42.000000,44.000000
-79.832512,-80.857757,-135.420627,16346.000000,-1440.000000,919.000000,0.000000,-38.000000,35.000000
-82.251223,-81.007688,-133.409163,16393.000000,-1434.000000,871.000000,-24.000000,-10.000000,26.000000
-87.791832,-81.073053,-128.353916,16352.000000,-1529.000000,478.000000,-76.000000,-181.000000,35.000000
-90.892290,-81.097318,-125.523776,16339.000000,-1666.000000,309.000000,48.000000,-34.000000,2.000000
-94.258323,-81.192995,-122.532297,16333.000000,-1628.000000,60.000000,-22.000000,-13.000000,-27.000000
-95.612034,-81.207343,-121.451857,16360.000000,-1688.000000,286.000000,17.000000,-30.000000,14.000000
-97.813725,-81.116321,-119.600748,16335.000000,-1794.000000,156.000000,-6.000000,-37.000000,-30.000000
-99.020749,-81.147099,-118.748253,16315.000000,-1726.000000,48.000000,-42.000000,20.000000,2.000000
-98.465469,-81.169634,-119.510887,16337.000000,-1792.000000,238.000000,37.000000,37.000000,21.000000
-99.135799,-81.220879,-119.133662,16348.000000,-1755.000000,119.000000,-17.000000,4.000000,-3.000000
-99.520981,-81.232347,-118.995158,16370.000000,-1800.000000,120.000000,11.000000,5.000000,4.000000
-100.983256,-81.253286,-117.748530,16339.000000,-1728.000000,-208.000000,35.000000,39.000000,26.000000
-98.763977,-81.482638,-120.059542,16411.000000,-1765.000000,166.000000,87.000000,158.000000,-29.000000
-97.850001,-81.453487,-121.266736,16322.000000,-1853.000000,205.000000,-14.000000,108.000000,-11.000000
-98.808432,-81.354850,-120.596171,16378.000000,-1849.000000,177.000000,-1.000000,-20.000000,-7.000000
-99.262783,-81.462468,-120.414160,16345.000000,-1750.000000,87.000000,-39.000000,-10.000000,6.000000
-99.450411,-81.512569,-120.432631,16357.000000,-1827.000000,91.000000,6.000000,0.000000,-10.000000
-100.006467,-81.428969,-120.124483,16327.000000,-1941.000000,44.000000,0.000000,5.000000,-24.000000
-101.157884,-81.501981,-119.144585,16338.000000,-1764.000000,-318.000000,57.000000,104.000000,-15.000000
-101.748738,-81.530708,-118.767222,16354.000000,-1776.000000,-36.000000,17.000000,2.000000,-4.000000
-101.609999,-81.553225,-119.087329,16392.000000,-1883.000000,-67.000000,15.000000,34.000000,-3.000000
-101.597075,-81.593698,-119.341870,16365.000000,-1834.000000,-23.000000,-20.000000,24.000000,-7.000000
-99.757104,-81.671866,-121.257675,16414.000000,-1837.000000,113.000000,84.000000,103.000000,14.000000
-98.616080,-81.712792,-122.552239,16320.000000,-1863.000000,265.000000,14.000000,-6.000000,9.000000
-99.075618,-81.571727,-122.283333,16340.000000,-1994.000000,7.000000,24.000000,19.000000,2.000000
