,t,ax,ay,az,gx,gy,gz
192,0.4586367607116699,454,658,16592,4,0,0
193,0.4610140323638916,454,658,16592,4,-1,1
194,0.4633913040161133,477,703,16598,4,-1,1
195,0.46576714515686035,477,703,16598,4,-1,1
196,0.4681434631347656,477,703,16598,3,-1,0
197,0.4705190658569336,472,743,16607,3,-1,0
198,0.47289514541625977,472,743,16607,3,-1,0
199,0.4752843379974365,468,756,16607,1,0,0
200,0.4776604175567627,468,756,16607,1,0,0
201,0.48003721237182617,468,756,16607,1,0,0
202,0.48241281509399414,471,746,16611,0,0,0
203,0.484788179397583,471,746,16611,0,0,0
204,0.4871649742126465,471,746,16611,0,0,0
205,0.48954176902770996,455,723,16602,-1,2,0
206,0.49191761016845703,455,723,16602,-1,2,0
207,0.494293212890625,455,723,16602,-1,2,0
208,0.49666905403137207,426,690,16589,-3,1,1
209,0.49904537200927734,426,690,16589,-3,1,1
210,0.5014207363128662,426,690,16589,-3,1,1
211,0.5037970542907715,411,649,16584,-4,2,1
212,0.5061728954315186,411,649,16584,-4,2,1
213,0.5085494518280029,411,649,16584,-4,2,1
214,0.5109248161315918,394,608,16582,-3,1,1
215,0.5133001804351807,394,608,16582,-3,1,1
216,0.5156762599945068,394,608,16582,-3,1,1
217,0.5180525779724121,386,564,16581,-4,1,2
218,0.520427942276001,386,564,16581,-4,1,2
219,0.5228033065795898,386,564,16581,-4,1,2
220,0.5251796245574951,382,542,16580,-3,1,2
221,0.5275564193725586,382,542,16580,-3,1,2
222,0.5299315452575684,382,542,16580,-2,1,1
223,0.5323073863983154,392,530,16572,-2,1,1
224,0.5346837043762207,392,530,16572,-2,1,1
225,0.5370612144470215,392,530,16572,-1,2,2
226,0.5394372940063477,401,539,16567,-1,2,2
227,0.5418121814727783,401,539,16567,-1,2,2
228,0.5441884994506836,401,539,16567,0,2,1
229,0.5465643405914307,416,574,16559,0,2,1
230,0.5489397048950195,416,574,16559,0,2,1
231,0.5513162612915039,416,574,16559,1,2,1
232,0.5536913871765137,420,590,16570,1,2,1
233,0.5560669898986816,420,590,16570,1,2,1
234,0.5584425926208496,420,590,16570,2,1,2
235,0.5608186721801758,438,645,16576,2,1,2
236,0.5631954669952393,438,645,16576,2,1,2
237,0.5655710697174072,438,645,16576,2,1,1
238,0.5679466724395752,459,690,16592,2,1,1
239,0.5703225135803223,459,690,16592,2,1,1
240,0.572697639465332,459,690,16592,1,1,1
241,0.5750727653503418,476,728,16609,1,1,1
242,0.5774483680725098,476,728,16609,1,1,1
243,0.5798306465148926,474,742,16596,1,1,0
244,0.5822060108184814,474,742,16596,1,1,0
245,0.5845811367034912,474,742,16596,1,1,0
246,0.586956262588501,468,743,16596,0,1,0
247,0.5893325805664062,468,743,16596,0,1,0
248,0.5917079448699951,468,743,16596,0,1,0
249,0.5940835475921631,463,719,16587,-1,0,0
250,0.5964601039886475,463,719,16587,-1,0,0
251,0.5988357067108154,463,719,16587,-1,0,0
252,0.6012108325958252,451,696,16581,-3,1,0
253,0.6035985946655273,451,696,16581,-3,1,0
254,0.6059749126434326,451,696,16581,-3,1,0
255,0.6083507537841797,435,658,16581,-4,2,1
256,0.6107263565063477,435,658,16581,-4,2,1
257,0.6131041049957275,435,658,16581,-4,2,1
258,0.6154811382293701,418,615,16574,-3,2,0
259,0.6178562641143799,418,615,16574,-3,2,0
260,0.620232105255127,418,615,16574,-3,2,0
261,0.622607946395874,398,572,16570,-2,2,0
262,0.6249842643737793,398,572,16570,-2,2,0
263,0.6273605823516846,398,572,16570,-2,2,0
264,0.6297354698181152,385,557,16577,-1,3,0
265,0.6321113109588623,385,557,16577,-1,3,0
266,0.6344871520996094,385,557,16577,-1,2,0
267,0.6368629932403564,385,548,16572,-1,2,0
268,0.639240026473999,385,548,16572,-1,2,0
269,0.6416196823120117,385,548,16572,0,1,0
270,0.6439950466156006,386,558,16579,0,1,0
271,0.6463704109191895,386,558,16579,0,1,0
272,0.6487462520599365,386,558,16579,1,1,1
273,0.651123046875,394,576,16578,1,1,1
274,0.6534991264343262,394,576,16578,1,1,1
275,0.6558747291564941,394,576,16578,2,1,2
276,0.6582508087158203,410,598,16588,2,1,2
277,0.6606266498565674,410,598,16588,2,1,2
278,0.6630024909973145,410,598,16588,2,0,2
279,0.6653785705566406,424,645,16599,2,0,2
280,0.6677548885345459,424,645,16599,2,0,2
281,0.6701309680938721,424,645,16599,1,0,2
282,0.6725063323974609,439,686,16616,1,0,2
283,0.6748819351196289,439,686,16616,1,0,2
284,0.6772580146789551,439,686,16616,1,0,1
285,0.6796338558197021,450,710,16613,1,0,1
286,0.682009220123291,450,710,16613,1,0,1
287,0.6843852996826172,472,721,16621,1,0,0
288,0.6867611408233643,472,721,16621,1,0,0
289,0.689138650894165,472,721,16621,1,0,0
290,0.6915152072906494,475,722,16608,-1,0,0
291,0.6938905715942383,475,722,16608,-1,0,0
292,0.6962664127349854,475,722,16608,-1,0,0
293,0.6986422538757324,473,715,16607,-1,1,1
294,0.7010188102722168,473,715,16607,-1,1,1
295,0.7033956050872803,473,715,16607,-1,1,1
296,0.70577073097229,461,691,16598,-1,0,1
297,0.7081468105316162,461,691,16598,-1,0,1
298,0.7105221748352051,461,691,16598,-1,0,1
299,0.7128982543945312,454,653,16593,-1,1,1
300,0.7152836322784424,454,653,16593,-1,1,1
301,0.7176599502563477,454,653,16593,-1,1,1
302,0.7200360298156738,431,612,16601,-1,1,0
303,0.722412109375,431,612,16601,-1,1,0
304,0.724787712097168,431,612,16601,-1,1,0
305,0.7271647453308105,416,583,16601,-1,0,-1
306,0.7295413017272949,416,583,16601,-1,0,-1
307,0.7319178581237793,416,583,16601,-1,0,-1
308,0.7342934608459473,404,572,16598,-1,0,0
309,0.7366702556610107,404,572,16598,-1,0,0
310,0.7390458583831787,404,572,16598,0,0,1
311,0.741422176361084,394,556,16584,0,0,1
312,0.743797779083252,394,556,16584,0,0,1
313,0.7461733818054199,394,556,16584,1,0,1
314,0.7485499382019043,384,560,16583,1,0,1
315,0.7509255409240723,384,560,16583,1,0,1
316,0.7533018589019775,384,560,16583,2,1,0
317,0.7556774616241455,383,582,16571,2,1,0
318,0.7580533027648926,383,582,16571,2,1,0
319,0.7604293823242188,383,582,16571,3,0,0
320,0.7628047466278076,388,612,16579,3,0,0
321,0.7651810646057129,388,612,16579,3,0,0
322,0.7675564289093018,388,612,16579,3,0,0
323,0.7699248790740967,405,653,16601,3,0,0
324,0.7722995281219482,405,653,16601,3,0,0
325,0.7746763229370117,405,653,16601,3,0,-1
326,0.7770533561706543,432,687,16603,3,0,-1
327,0.7794296741485596,432,687,16603,3,0,-1
328,0.7818038463592529,432,687,16603,2,0,0
329,0.7841796875,443,716,16599,2,0,0
330,0.7865545749664307,443,716,16599,2,0,0
331,0.7889289855957031,458,732,16593,1,0,0
332,0.7913045883178711,458,732,16593,1,0,0
333,0.7936792373657227,458,732,16593,1,0,0
334,0.7960541248321533,475,740,16604,0,0,0
335,0.7984287738800049,475,740,16604,0,0,0
336,0.8008041381835938,475,740,16604,0,0,0
337,0.8031811714172363,484,737,16594,-1,1,1
338,0.8055565357208252,484,737,16594,-1,1,1
339,0.8079314231872559,484,737,16594,-1,1,1
340,0.810307502746582,484,709,16595,-1,2,0
341,0.81268310546875,484,709,16595,-1,2,0
342,0.8150577545166016,484,709,16595,-1,2,0
343,0.8174326419830322,473,673,16599,-3,2,0
344,0.8198082447052002,473,673,16599,-3,2,0
345,0.82218337059021,473,673,16599,-3,2,0
346,0.8245580196380615,453,633,16586,-3,2,0
347,0.8269336223602295,453,633,16586,-3,2,0
348,0.8293092250823975,453,633,16586,-3,2,0
349,0.8316841125488281,441,593,16578,-3,2,0
350,0.8340587615966797,441,593,16578,-3,2,0
351,0.8364338874816895,441,593,16578,-3,2,0
352,0.8388090133666992,426,565,16566,-2,2,1
353,0.8411848545074463,426,565,16566,-2,2,1
354,0.8435595035552979,426,565,16566,-2,2,1
355,0.8459341526031494,416,549,16563,-1,2,1
356,0.8483097553253174,416,549,16563,-1,2,1
357,0.850684404373169,416,549,16563,0,1,2
358,0.8530607223510742,409,545,16555,0,1,2
359,0.8554363250732422,409,545,16555,0,1,2
360,0.8578102588653564,409,545,16555,1,0,1
361,0.8601851463317871,409,568,16562,1,0,1
362,0.8625597953796387,409,568,16562,1,0,1
363,0.8649356365203857,409,568,16562,2,0,1
364,0.8673114776611328,404,592,16581,2,0,1
365,0.8696863651275635,404,592,16581,2,0,1
366,0.8720617294311523,404,592,16581,3,0,1
367,0.8744373321533203,405,630,16594,3,0,1
368,0.8768138885498047,405,630,16594,3,0,1
369,0.8791897296905518,405,630,16594,2,0,2
370,0.8815655708312988,413,665,16593,2,0,2
371,0.8839409351348877,413,665,16593,2,0,2
372,0.8863153457641602,413,665,16593,2,2,3
373,0.8886899948120117,443,702,16600,2,2,3
374,0.8910653591156006,443,702,16600,2,2,3
375,0.8934407234191895,443,702,16600,2,2,3
376,0.8958151340484619,453,724,16609,2,2,3
377,0.8981895446777344,453,724,16609,2,2,3
378,0.9005649089813232,461,737,16601,0,2,2
379,0.9029395580291748,461,737,16601,0,2,2
380,0.9053139686584473,461,737,16601,0,2,2
381,0.9076886177062988,474,728,16589,0,2,3
382,0.9100706577301025,474,728,16589,0,2,3
383,0.9124457836151123,474,728,16589,0,2,3
384,0.9148201942443848,483,703,16589,-1,2,2
385,0.9171950817108154,483,703,16589,-1,2,2
386,0.9195704460144043,483,703,16589,-1,2,2
387,0.9219450950622559,487,683,16585,-2,2,3
388,0.9243199825286865,487,683,16585,-2,2,3
389,0.9266941547393799,487,683,16585,-2,2,3
390,0.9290709495544434,482,647,16583,-2,1,2
391,0.9314467906951904,482,647,16583,-2,1,2
392,0.9338207244873047,482,647,16583,-2,1,2
393,0.9361963272094727,474,605,16578,-2,1,2
394,0.9385712146759033,474,605,16578,-2,1,2
395,0.9409456253051758,474,605,16578,-2,1,2
396,0.9433214664459229,461,582,16573,-1,2,3
397,0.9456965923309326,461,582,16573,-1,2,3
398,0.9480714797973633,461,582,16573,-1,2,3
399,0.9504458904266357,451,565,16567,-1,1,3
400,0.9528212547302246,451,565,16567,-1,1,3
401,0.9552009105682373,451,565,16567,0,1,2
402,0.9575760364532471,442,551,16565,0,1,2
403,0.9599504470825195,442,551,16565,0,1,2
404,0.9623253345489502,442,551,16565,0,1,2
405,0.9647009372711182,429,566,16565,0,1,2
406,0.9670758247375488,429,566,16565,0,1,2
407,0.9694507122039795,429,566,16565,1,1,2
408,0.9718255996704102,413,590,16581,1,1,2
409,0.9742004871368408,413,590,16581,1,1,2
410,0.9765763282775879,413,590,16581,1,0,2
411,0.9789512157440186,410,621,16588,1,0,2
412,0.9813268184661865,410,621,16588,1,0,2
413,0.9837017059326172,410,621,16588,2,0,1
414,0.9860765933990479,403,664,16590,2,0,1
415,0.9884519577026367,403,664,16590,2,0,1
416,0.9908266067504883,403,664,16590,2,0,1
417,0.993201732635498,410,706,16591,2,0,1
418,0.9955770969390869,410,706,16591,2,0,1
419,0.9979526996612549,410,706,16591,0,0,2
420,1.000328540802002,415,731,16594,0,0,2
421,1.0027031898498535,415,731,16594,0,0,2
422,1.0050792694091797,428,730,16595,0,0,1
423,1.0074553489685059,428,730,16595,0,0,1
424,1.0098302364349365,428,730,16595,0,0,1
425,1.0122051239013672,444,733,16593,-1,0,1
426,1.014580249786377,444,733,16593,-1,0,1
427,1.016955852508545,444,733,16593,-1,0,1
428,1.019331455230713,449,711,16602,-2,1,2
429,1.0217061042785645,449,711,16602,-2,1,2
430,1.0240814685821533,449,711,16602,-2,1,2
431,1.0264573097229004,465,679,16592,-1,0,2
432,1.0288331508636475,465,679,16592,-1,0,2
433,1.0312092304229736,465,679,16592,-1,0,2
434,1.0335845947265625,464,643,16593,-2,0,1
435,1.0359601974487305,464,643,16593,-2,0,1
436,1.0383353233337402,464,643,16593,-2,0,1
437,1.040710210800171,455,605,16587,-2,1,1
438,1.0430850982666016,455,605,16587,-2,1,1
439,1.0454604625701904,455,605,16587,-2,1,1
440,1.047835350036621,445,588,16581,-1,1,1
441,1.0502104759216309,445,588,16581,-1,1,1
442,1.0525860786437988,445,588,16581,-1,1,1
443,1.0549638271331787,438,570,16575,-1,1,1
444,1.0573384761810303,438,570,16575,-1,1,1
445,1.05971360206604,438,570,16575,0,0,1
446,1.062089204788208,431,566,16581,0,0,1
447,1.0644643306732178,431,566,16581,0,0,1
448,1.0668392181396484,431,566,16581,0,0,1
449,1.0692143440246582,424,575,16576,0,0,1
450,1.0715997219085693,424,575,16576,0,0,1
451,1.0739750862121582,424,575,16576,1,0,1
452,1.0763499736785889,415,583,16579,1,0,1
453,1.0787250995635986,415,583,16579,1,0,1
454,1.0811021327972412,415,583,16579,2,0,2
455,1.0834779739379883,416,610,16591,2,0,2
456,1.0858523845672607,416,610,16591,2,0,2
457,1.088228464126587,416,610,16591,2,0,2
458,1.0906035900115967,415,652,16594,2,0,2
459,1.0929780006408691,415,652,16594,2,0,2
460,1.095353126525879,415,652,16594,2,0,2
461,1.0977282524108887,427,689,16595,2,0,2
462,1.1001033782958984,427,689,16595,2,0,2
463,1.1024789810180664,427,689,16595,1,0,2
464,1.1048552989959717,432,714,16600,1,0,2
465,1.107231855392456,432,714,16600,1,0,2
466,1.109607219696045,432,714,16600,1,0,1
467,1.1119818687438965,443,731,16608,1,0,1
468,1.114356517791748,443,731,16608,1,0,1
469,1.116732120513916,442,732,16618,0,0,2
470,1.1191184520721436,442,732,16618,0,0,2
471,1.1214942932128906,442,732,16618,0,0,2
472,1.1238698959350586,455,720,16624,-1,1,1
473,1.1262452602386475,455,720,16624,-1,1,1
474,1.128619909286499,455,720,16624,-1,1,1
475,1.1309950351715088,456,690,16610,-1,2,2
476,1.1333706378936768,456,690,16610,-1,2,2
477,1.135746955871582,456,690,16610,-1,2,2
478,1.1381220817565918,468,647,16593,-2,1,2
479,1.1404976844787598,468,647,16593,-2,1,2
480,1.1428732872009277,468,647,16593,-2,1,2
481,1.1452486515045166,471,610,16588,-1,1,2
482,1.1476240158081055,471,610,16588,-1,1,2
483,1.1499991416931152,471,610,16588,-1,1,2
484,1.152374505996704,462,590,16579,-2,1,0
485,1.154749870300293,462,590,16579,-2,1,0
486,1.1571259498596191,462,590,16579,-2,1,0
487,1.1595020294189453,450,568,16573,-1,1,0
488,1.1618766784667969,450,568,16573,-1,1,0
489,1.1644139289855957,450,568,16573,-1,0,1
490,1.1667892932891846,442,551,16586,-1,0,1
491,1.169177532196045,442,551,16586,-1,0,1
492,1.171553611755371,442,551,16586,-1,0,1
493,1.1739275455474854,436,568,16581,-1,0,1
494,1.1763036251068115,436,568,16581,-1,0,1
495,1.1786787509918213,436,568,16581,-1,0,0
496,1.1810550689697266,426,582,16593,-1,0,0
497,1.1834301948547363,426,582,16593,-1,0,0
498,1.1858046054840088,426,582,16593,0,0,0
499,1.1881794929504395,427,609,16595,0,0,0
500,1.1905543804168701,427,609,16595,0,0,0
501,1.192929983139038,427,609,16595,2,0,1
502,1.1953060626983643,435,638,16597,2,0,1
503,1.1976807117462158,435,638,16597,2,0,1
504,1.2000553607940674,435,638,16597,2,0,1
505,1.202430009841919,432,669,16589,2,0,1
506,1.204805850982666,432,669,16589,2,0,1
507,1.207181453704834,432,669,16589,1,1,0
508,1.2095561027526855,433,685,16591,1,1,0
509,1.2119312286376953,433,685,16591,1,1,0
510,1.2143058776855469,434,698,16599,1,1,0
511,1.2166802883148193,434,698,16599,1,1,0
512,1.219054937362671,434,698,16599,1,1,0
513,1.2214303016662598,435,708,16614,0,2,1
514,1.2238054275512695,435,708,16614,0,2,1
515,1.226180076599121,435,708,16614,0,2,1
516,1.2285559177398682,450,706,16601,-1,2,0
517,1.2309315204620361,450,706,16601,-1,2,0
518,1.233306884765625,450,706,16601,-1,2,0
519,1.2356817722320557,465,689,16593,-1,2,1
520,1.2380566596984863,465,689,16593,-1,2,1
521,1.2404394149780273,465,689,16593,-1,2,1
522,1.242814064025879,478,661,16587,-1,3,2
523,1.2451889514923096,478,661,16587,-1,3,2
524,1.2475645542144775,478,661,16587,-1,3,2
525,1.2499394416809082,468,630,16583,-2,2,1
526,1.2523152828216553,468,630,16583,-2,2,1
527,1.254690170288086,468,630,16583,-2,2,1
528,1.2570667266845703,465,597,16572,-2,2,1
529,1.2594430446624756,465,597,16572,-2,2,1
530,1.261817455291748,465,597,16572,-2,2,1
531,1.2641932964324951,464,575,16582,-2,2,1
532,1.2665684223175049,464,575,16582,-2,2,1
533,1.2689433097839355,464,575,16582,-1,2,1
534,1.2713186740875244,465,574,16578,-1,2,1
535,1.2736926078796387,465,574,16578,-1,2,1
536,1.2760672569274902,465,574,16578,-1,1,1
537,1.278442621231079,459,574,16591,-1,1,1
538,1.2808172702789307,459,574,16591,-1,1,1
539,1.2831928730010986,459,574,16591,1,1,1
540,1.2855682373046875,452,595,16592,1,1,1
541,1.28794264793396,452,595,16592,1,1,1
542,1.2903170585632324,452,595,16592,0,2,1
543,1.292691946029663,442,619,16589,0,2,1
544,1.2950668334960938,442,619,16589,0,2,1
545,1.2974419593811035,442,619,16589,1,2,2
546,1.299816370010376,427,665,16595,1,2,2
547,1.3021917343139648,427,665,16595,1,2,2
548,1.3045668601989746,427,665,16595,1,1,2
549,1.306941032409668,413,690,16595,1,1,2
550,1.3093156814575195,413,690,16595,1,1,2
551,1.3116912841796875,413,690,16595,0,1,2
552,1.314065933227539,414,714,16609,0,1,2
553,1.3164405822753906,414,714,16609,0,1,2
554,1.3188159465789795,407,725,16619,0,2,2
555,1.3211913108825684,407,725,16619,0,2,2
556,1.3235669136047363,407,725,16619,0,2,2
557,1.3259413242340088,425,721,16618,-1,1,1
558,1.3283166885375977,425,721,16618,-1,1,1
559,1.3306915760040283,425,721,16618,-1,1,1
560,1.3330678939819336,432,722,16615,-1,1,1
561,1.3354432582855225,432,722,16615,-1,1,1
562,1.337817907333374,432,722,16615,-1,1,1
563,1.3401930332183838,436,700,16602,-3,2,1
564,1.3425679206848145,436,700,16602,-3,2,1
565,1.3449432849884033,436,700,16602,-3,2,1
566,1.3473193645477295,447,671,16599,-3,2,0
567,1.349694013595581,447,671,16599,-3,2,0
568,1.3520691394805908,447,671,16599,-3,2,0
569,1.3544440269470215,456,640,16584,-3,1,0
570,1.3568191528320312,456,640,16584,-3,1,0
571,1.3591954708099365,456,640,16584,-3,1,0
