,t,ax,ay,az,gx,gy,gz
0,0.002386331558227539,359,1725,16494,1,0,1
1,0.004767179489135742,359,1725,16494,1,0,1
2,0.007145404815673828,359,1725,16494,1,0,1
3,0.00952291488647461,354,1732,16504,1,1,1
4,0.011900186538696289,354,1732,16504,1,1,1
5,0.014276266098022461,354,1732,16504,1,1,1
6,0.01665353775024414,352,1736,16511,1,1,0
7,0.019030332565307617,352,1736,16511,1,1,0
8,0.021406173706054688,352,1736,16511,1,1,0
9,0.023783206939697266,345,1736,16496,1,1,0
10,0.026159286499023438,345,1736,16496,1,1,0
11,0.028536319732666016,345,1736,16496,2,2,0
12,0.030945301055908203,347,1740,16492,2,2,0
13,0.033322811126708984,347,1740,16492,2,2,0
14,0.03569984436035156,347,1740,16492,1,1,0
15,0.038076162338256836,346,1742,16485,1,1,0
16,0.04045534133911133,346,1742,16485,1,1,0
17,0.04283571243286133,346,1742,16485,1,0,0
18,0.04521441459655762,342,1750,16483,1,0,0
19,0.04758954048156738,342,1750,16483,1,0,0
20,0.04996037483215332,342,1750,16483,1,1,1
21,0.05236101150512695,348,1747,16476,1,1,1
22,0.054739952087402344,348,1747,16476,1,1,1
23,0.057116031646728516,348,1747,16476,1,0,2
24,0.05949211120605469,354,1754,16478,1,0,2
25,0.061875104904174805,354,1754,16478,1,0,2
26,0.06425619125366211,354,1754,16478,1,0,0
27,0.06663298606872559,353,1750,16490,1,0,0
28,0.06900858879089355,353,1750,16490,1,0,0
29,0.07138538360595703,358,1748,16486,1,0,1
30,0.073760986328125,358,1748,16486,1,0,1
31,0.07613730430603027,358,1748,16486,1,0,1
32,0.07851433753967285,353,1743,16490,1,0,1
33,0.08089160919189453,353,1743,16490,1,0,1
34,0.0832672119140625,353,1743,16490,1,0,1
35,0.08564352989196777,351,1734,16478,1,-1,2
36,0.08801984786987305,351,1734,16478,1,-1,2
37,0.09039616584777832,351,1734,16478,1,-1,2
38,0.09277224540710449,360,1717,16449,1,-1,2
